Image_ID,Image_Number,Aspect_Ratio,Gender,Age,Smile,Pitch_Angle,Roll_Angle,Yaw_Angle,Blurness,Motionblur,Gaussianblur,Anger,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Facequality,Beauty,Mouthstatus,Skinstatus,Glass
1005880840,1150,0.9642857142857143,Female,49,100.0,0.4881536,-1.4067329,3.316243,1.701,1.701,1.701,0.035,0.02,0.02,98.875,0.02,0.14,0.89,92.607,77.157,open,health,Normal
1008084992,1151,0.9885057471264368,Female,61,98.065,4.615611,10.67987,-18.020508,0.378,0.378,0.378,0.003,0.066,0.003,99.913,0.008,0.005,0.003,32.25,64.466,open,stain,Normal
1008084992,1152,0.9854545454545455,Female,61,98.569,3.896178,10.787402,-17.371916,0.382,0.382,0.382,0.004,0.062,0.004,99.902,0.019,0.006,0.004,37.826,65.944,open,stain,Normal
1004568661,1153,0.9692307692307692,Female,24,100.0,7.987366,14.585851,-14.526648,1.086,1.086,1.086,0.0,0.0,0.002,99.993,0.0,0.004,0.0,54.279,88.506,open,health,None
1004568661,1154,0.9074074074074074,Female,31,71.061,7.259364,16.385704,-17.166622,0.448,0.448,0.448,0.0,0.0,0.0,99.144,0.795,0.059,0.0,36.482,86.539,close,health,None
1006040942,1155,0.9064748201438849,Female,52,25.689,3.7313092,3.0056365,-16.292986,0.488,0.488,0.488,0.006,0.006,0.006,55.144,44.81,0.006,0.021,46.319,61.274,close,health,None
1006040942,1156,0.9151785714285714,Female,50,16.959,2.2815,2.8588057,-14.7232065,0.606,0.606,0.606,0.001,0.001,0.001,59.109,40.887,0.002,0.001,58.739,61.173,close,health,None
1006186198,1158,0.925,Female,66,100.0,-0.07765157,-5.8516164,15.712049,0.034,0.034,0.034,0.0,0.0,0.052,99.938,0.0,0.007,0.001,53.544,69.728,open,health,None
1000703440,115,0.9322033898305084,Female,30,99.999,5.2964253,-9.955768,9.700247,1.617,1.617,1.617,1.95,0.02,0.28,97.594,0.02,0.02,0.115,79.882,82.128,open,health,None
1006186198,1160,1.0076923076923077,Female,58,99.979,0.016459048,-1.2356589,10.326107,0.369,0.369,0.369,0.017,0.017,0.017,50.664,26.922,22.346,0.017,81.424,52.794,open,health,None
1006186198,1162,0.9252336448598131,Female,47,18.852,-3.2021966,-0.012751963,-5.183153,0.362,0.362,0.362,0.049,0.049,1.677,32.609,62.797,2.509,0.31,90.513,45.282,close,health,None
66686131,1163,0.9922480620155039,Female,37,99.82,4.5792174,-4.6435018,3.4338026,0.483,0.483,0.483,0.001,0.001,0.001,60.476,39.505,0.002,0.014,91.815,48.835,close,health,None
1004862793,1164,0.9848484848484849,Female,42,99.976,3.6783247,-5.4501796,4.8577547,0.448,0.448,0.448,0.037,0.013,0.089,99.649,0.141,0.026,0.045,90.702,71.575,close,health,None
1004862793,1165,0.9861111111111112,Female,41,99.961,3.7639995,-5.8031683,4.9345527,0.586,0.586,0.586,0.016,0.004,0.007,99.787,0.105,0.076,0.005,90.538,75.778,close,health,None
1006910236,1166,1.030612244897959,Female,58,100.0,-0.3396619,-0.45531592,-0.32015827,0.34,0.34,0.34,0.0,0.0,0.0,99.997,0.0,0.002,0.0,94.752,70.3,open,health,None
1007348508,1168,0.8964941569282137,Female,35,99.839,-2.0680983,-5.0841436,29.218002,0.046,0.046,0.046,0.019,0.134,0.057,99.201,0.503,0.062,0.023,0.006,57.646,close,acne,None
1007348508,1169,1.1904761904761905,Female,34,0.086,16.154598,-0.5074049,15.275555,0.127,0.127,0.127,0.003,0.758,0.003,0.031,99.19,0.008,0.006,36.115,67.889,close,health,None
1000703440,116,0.9545454545454546,Female,33,1.717,5.5072174,9.843593,1.9232036,46.636,46.636,46.636,0.207,0.207,2.335,13.572,75.278,6.607,1.794,13.243,68.889,close,health,None
1007687158,1170,1.0340909090909092,Female,18,0.39,3.6833107,-8.271412,-6.4915047,0.284,0.284,0.284,0.375,3.388,60.26,31.048,4.528,0.2,0.2,88.595,77.93,close,stain,Normal
1007687158,1171,1.0277777777777777,Female,23,53.411,1.7109034,-0.51085925,-1.9185284,0.414,0.414,0.414,0.123,0.123,4.932,36.72,42.289,15.554,0.258,93.687,61.829,close,health,Normal
1007687158,1172,1.0275862068965518,Female,19,3.408,11.769905,5.317244,1.1623564,0.326,0.326,0.326,0.206,0.206,3.929,10.325,41.592,2.388,41.354,90.158,68.052,close,health,Normal
1007687158,1173,1.0456273764258555,Female,18,0.32,5.812236,-6.3313303,-9.651637,0.354,0.354,0.354,0.208,1.118,25.244,60.435,12.486,0.302,0.208,80.427,78.297,close,stain,Normal
1005312262,1174,0.943952802359882,Female,47,99.993,1.9988736,3.670756,2.7477074,0.35,0.35,0.35,0.001,0.001,0.026,99.904,0.066,0.003,0.001,93.098,65.98,close,health,None
1005312262,1175,0.8933333333333333,Female,39,99.977,0.8472115,-16.919788,10.660386,0.343,0.343,0.343,0.004,0.004,0.033,94.784,4.617,0.552,0.006,80.025,70.45,close,health,None
1005312262,1176,0.943952802359882,Female,47,99.993,1.9988736,3.670756,2.7477074,0.35,0.35,0.35,0.001,0.001,0.026,99.904,0.066,0.003,0.001,93.098,65.98,close,health,None
80877382,1177,1.0108024691358024,Female,50,100.0,8.609682,-4.4666595,8.098494,0.411,0.411,0.411,0.317,0.002,0.01,99.66,0.002,0.004,0.007,82.44,69.437,open,health,None
80877382,1178,1.0075757575757576,Female,48,100.0,8.4069395,-4.384874,9.468907,0.308,0.308,0.308,0.509,0.004,0.018,99.415,0.004,0.04,0.011,78.876,68.798,open,health,None
1006375423,117,0.9692307692307692,Male,36,0.108,-1.398062,5.0179014,22.015938,0.04,0.04,0.04,0.179,5.176,0.179,20.95,60.9,11.764,0.852,8.919,43.74,open,stain,Normal
6076061,1180,0.9588477366255144,Female,33,100.0,5.341056,10.643639,15.924844,0.346,0.346,0.346,0.129,0.094,0.002,99.7,0.002,0.071,0.002,47.841,63.561,open,stain,Normal
6076061,1182,1.0064102564102564,Female,26,81.53,3.6900961,1.6471415,4.118764,0.308,0.308,0.308,0.944,0.009,0.004,4.001,95.027,0.011,0.004,91.519,69.552,close,health,Normal
6076061,1183,0.9358974358974359,Female,54,100.0,3.2978292,-11.0052,2.0398896,0.491,0.491,0.491,0.0,0.0,0.0,99.996,0.004,0.0,0.0,93.24,48.15,open,health,Normal
1005732913,1184,0.9296875,Female,33,99.934,2.2331474,3.4402964,-1.1519789,0.458,0.458,0.458,0.002,0.003,0.001,99.486,0.021,0.001,0.486,94.007,78.736,open,health,None
1005357062,1185,1.065934065934066,Female,38,97.02,4.4380484,4.548983,-12.18042,0.375,0.375,0.375,0.0,0.0,0.0,99.771,0.226,0.0,0.003,71.811,62.998,close,health,None
1009398920,1186,0.9902439024390244,Female,26,99.23,5.002557,10.76508,-8.715513,0.793,0.793,0.793,0.027,0.163,0.027,67.173,0.129,32.455,0.027,83.293,70.506,open,health,None
1009398920,1188,0.9902439024390244,Female,26,99.23,5.002557,10.76508,-8.715513,0.793,0.793,0.793,0.027,0.163,0.027,67.173,0.129,32.455,0.027,83.293,70.506,open,health,None
1006618081,1189,0.9823943661971831,Female,44,0.018,-1.0591899,1.5295162,-2.0131605,0.365,0.365,0.365,0.274,0.069,0.832,11.587,86.878,0.069,0.291,93.765,52.189,close,health,None
1006375423,118,0.9878787878787879,Male,34,94.115,3.0478055,-8.388029,0.43321583,0.365,0.365,0.365,0.058,0.349,1.032,95.13,2.738,0.636,0.058,94.221,59.043,close,stain,Normal
1006618081,1190,1.0405405405405406,Female,43,100.0,1.5620873,-0.5697494,14.021246,0.035,0.035,0.035,0.001,0.002,0.061,99.912,0.021,0.001,0.001,64.188,76.007,open,health,None
1002481627,1192,0.9377593360995851,Female,26,100.0,6.074945,-14.669422,1.8271703,0.465,0.465,0.465,0.001,0.001,0.111,99.855,0.001,0.029,0.001,92.565,70.122,open,health,None
1002481627,1195,0.9377777777777778,Female,26,100.0,6.608405,-13.021853,2.6229575,0.608,0.608,0.608,0.0,0.0,0.047,99.599,0.0,0.351,0.002,91.725,71.675,open,health,None
1007799539,1196,0.9484536082474226,Female,39,100.0,6.244259,-5.8833184,13.941938,0.284,0.284,0.284,0.003,0.0,0.009,99.965,0.002,0.02,0.0,60.661,74.144,open,health,None
1007799539,1197,1.0,Female,38,69.685,-1.280943,-2.3673105,13.224697,0.112,0.112,0.112,0.007,0.007,0.052,49.672,50.099,0.14,0.023,68.875,50.907,close,stain,Normal
1007799539,1198,0.9402173913043478,Female,45,100.0,5.6427794,-5.133215,13.345543,0.356,0.356,0.356,0.064,0.002,0.002,99.866,0.002,0.029,0.034,64.746,73.939,open,health,None
1005866142,11,0.9261744966442953,Female,36,93.046,11.110493,6.968673,-4.2608895,0.39,0.39,0.39,0.0,0.001,0.0,90.941,9.05,0.0,0.008,87.394,85.522,close,health,None
1007799539,1200,0.9971671388101983,Female,37,100.0,8.2469425,-0.6839563,-6.495707,1.036,1.036,1.036,0.0,0.0,0.0,100.0,0.0,0.0,0.0,85.808,55.024,open,health,None
1007423375,1201,0.9930394431554525,Male,29,100.0,8.99162,-2.0852838,9.6191845,0.034,0.034,0.034,0.0,0.001,0.0,99.999,0.0,0.0,0.0,77.991,79.636,open,health,None
1007423375,1202,0.9867986798679867,Male,27,100.0,10.734177,-1.3125893,11.41795,0.102,0.102,0.102,0.0,0.008,0.0,99.992,0.0,0.0,0.0,68.81,82.711,open,health,None
47218166,1203,1.0125,Female,34,99.224,4.327777,-6.319565,13.403663,0.339,0.339,0.339,0.004,0.002,0.002,93.781,6.194,0.002,0.014,65.59,71.419,close,health,None
47218166,1204,1.0173611111111112,Female,35,99.099,4.4160733,-5.663333,13.2346525,0.351,0.351,0.351,0.0,0.0,0.0,97.489,2.507,0.0,0.002,66.457,72.711,close,health,None
1008713038,1205,0.9876543209876543,Female,51,99.845,0.9795729,-3.1870751,0.60179514,0.38,0.38,0.38,0.046,0.046,0.106,88.369,11.341,0.046,0.046,94.522,31.091,open,health,None
1008713038,1206,0.9876543209876543,Female,51,99.861,1.1033676,-3.2327485,0.31271765,0.398,0.398,0.398,0.044,0.044,0.105,88.242,11.478,0.044,0.044,94.627,31.277,open,health,None
1001625089,1207,0.9942196531791907,Female,50,100.0,5.8409033,4.905696,8.21007,0.034,0.034,0.034,0.0,0.0,0.0,100.0,0.0,0.0,0.0,84.388,54.885,open,health,None
1001625089,1208,0.9769736842105263,Female,28,99.952,7.4178586,-1.6438706,-18.8133,0.159,0.159,0.159,0.0,0.001,0.0,99.993,0.003,0.0,0.003,24.533,80.226,open,health,None
1001625089,1209,0.910958904109589,Female,47,99.935,2.0584834,1.4801263,-1.8088006,1.521,1.521,1.521,0.0,0.0,0.0,99.995,0.002,0.0,0.003,93.402,41.334,close,health,None
1005465335,120,1.0129870129870129,Female,22,99.805,6.9263625,-4.6867423,-1.6281719,0.831,0.831,0.831,0.004,0.004,0.004,91.492,8.476,0.006,0.015,92.281,72.946,close,health,None
1005412419,1210,1.0,Female,31,0.019,10.877022,-6.548855,-18.316845,3.684,3.684,3.684,0.06,0.007,0.007,0.007,97.792,1.246,0.882,22.896,74.431,open,stain,None
1005412419,1211,1.0,Female,52,100.0,3.9907634,-0.5832772,19.26647,1.787,1.787,1.787,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.725,39.819,open,health,None
1005412419,1212,0.9456521739130435,Female,48,58.238,6.203931,5.072047,9.067951,0.046,0.046,0.046,0.002,0.002,0.011,98.859,1.124,0.002,0.002,82.002,61.46,close,health,None
1005412419,1213,0.9834710743801653,Female,44,100.0,7.360162,-2.4755695,2.3227124,0.356,0.356,0.356,0.0,0.002,0.0,99.998,0.0,0.0,0.0,91.731,78.821,open,health,None
1005412419,1214,0.9779874213836478,Female,43,100.0,8.296554,-1.7584536,3.4146352,0.35,0.35,0.35,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.303,74.244,open,health,None
2229179,1215,1.0406504065040652,Female,25,100.0,11.044144,-3.923319,0.3777701,0.283,0.283,0.283,0.002,1.471,1.453,97.066,0.003,0.002,0.002,91.24,77.428,open,health,None
2229179,1217,1.0403225806451613,Female,29,99.999,9.086655,-4.0505605,-0.1838482,1.514,1.514,1.514,0.005,0.748,0.776,98.435,0.027,0.005,0.005,92.062,69.92,open,health,None
2229179,1218,1.050420168067227,Female,25,100.0,11.6757555,12.610304,-11.832975,0.394,0.394,0.394,0.007,37.381,0.003,62.6,0.003,0.003,0.003,65.174,64.317,open,health,None
1004555558,1219,0.9895833333333334,Female,46,55.968,4.993822,1.134215,-11.237387,1.15,1.15,1.15,0.002,0.002,0.002,27.731,72.208,0.002,0.053,74.945,49.64,close,health,None
1005465335,121,1.0135135135135136,Female,22,99.914,8.276553,-5.1464357,-0.0643216,0.452,0.452,0.452,0.001,0.001,0.001,98.576,1.415,0.001,0.005,92.803,80.364,close,health,None
1004555558,1220,0.9130434782608695,Female,48,99.401,-12.525507,-8.088249,5.677202,7.473,7.473,7.473,0.006,0.223,0.01,51.973,47.749,0.034,0.006,79.433,42.463,open,health,None
1004555558,1221,0.9361022364217252,Female,47,0.489,-2.7186296,5.4163404,-11.939176,0.641,0.641,0.641,1.154,0.305,0.305,6.069,59.293,31.869,1.005,73.91,54.688,close,health,None
1004555558,1222,0.9807692307692307,Female,38,99.873,4.9705553,-0.84818226,-7.180971,3.147,3.147,3.147,0.005,1.506,0.181,0.185,97.378,0.741,0.005,85.506,56.605,close,health,None
1004555558,1223,0.9743589743589743,Female,37,55.003,10.613861,5.1630344,-9.508878,0.395,0.395,0.395,0.001,0.001,0.001,0.241,99.741,0.014,0.001,76.296,54.956,close,health,None
1004791483,1224,0.95625,Male,51,99.102,-1.1641784,-0.028314762,1.653178,0.381,0.381,0.381,0.0,0.003,0.014,99.951,0.03,0.0,0.001,93.953,48.548,open,stain,Normal
1005349595,1225,0.9558823529411765,Female,35,100.0,4.433484,-1.3051924,7.713411,0.06,0.06,0.06,0.0,0.0,0.009,99.952,0.0,0.027,0.011,86.209,85.692,open,health,None
1004238621,1227,1.0035971223021583,Female,41,99.963,1.7692059,-0.3273577,-13.215872,0.104,0.104,0.104,0.032,0.001,0.001,96.919,3.043,0.001,0.001,68.64,83.964,open,health,None
1004892763,122,1.029126213592233,Female,45,15.478,6.083199,7.0271826,-17.341375,0.209,0.209,0.209,0.036,0.036,0.328,17.995,54.082,0.036,27.487,36.421,68.688,close,health,None
1001649784,1230,1.0293040293040292,Female,31,100.0,6.5486546,9.052376,-0.14948381,0.376,0.376,0.376,0.156,2.03,0.001,97.774,0.001,0.001,0.037,93.423,75.165,open,health,None
1001649784,1231,1.018018018018018,Female,32,99.999,6.659753,9.314023,-0.32713532,1.818,1.818,1.818,0.039,26.668,0.005,73.105,0.001,0.001,0.179,92.905,71.433,open,health,None
1007706433,1232,1.0221238938053097,Female,41,100.0,7.2773085,-7.537223,2.558554,0.364,0.364,0.364,0.041,2.731,0.042,94.762,0.041,0.545,1.838,91.573,56.1,open,health,None
1007706433,1235,1.0161290322580645,Female,43,100.0,8.155408,-7.524735,3.2821765,0.393,0.393,0.393,0.03,5.517,0.121,93.138,0.03,0.275,0.889,90.494,52.313,open,health,None
1007706433,1237,0.9623824451410659,Female,57,89.166,3.2317295,-3.6557956,-14.841287,2.734,2.734,2.734,0.006,0.01,0.0,99.967,0.0,0.016,0.001,55.443,46.258,open,health,None
1007706433,1238,0.9060402684563759,Female,60,100.0,5.3472476,20.518002,-2.854726,1.225,1.225,1.225,0.015,0.06,0.002,99.774,0.002,0.144,0.002,91.819,41.889,open,health,None
1006862825,1239,0.9073569482288828,Female,56,4.23,-7.532576,-2.157194,-5.833918,0.755,0.755,0.755,0.003,0.003,0.003,47.946,51.997,0.003,0.045,87.523,53.404,close,stain,None
1004892763,123,1.0528846153846154,Female,46,77.608,6.488259,2.647869,-5.294125,18.228,18.228,18.228,83.828,0.515,2.705,3.998,7.61,1.229,0.116,77.729,45.146,close,health,None
1006862825,1240,0.9359430604982206,Female,47,99.999,6.6015553,3.0905533,7.118774,0.346,0.346,0.346,0.015,1.598,37.426,60.825,0.015,0.095,0.026,86.053,57.788,open,health,None
1006862825,1242,0.9428571428571428,Female,48,99.999,6.856522,2.580995,7.803023,0.362,0.362,0.362,0.01,0.345,25.121,74.434,0.01,0.044,0.037,84.483,58.378,open,health,None
1007782560,1243,0.9608391608391609,Female,27,100.0,10.001929,4.7155347,15.423593,0.032,0.032,0.032,0.0,0.0,0.002,99.998,0.0,0.0,0.0,46.319,81.406,open,health,None
1007782560,1244,0.972972972972973,Female,31,100.0,7.3854203,1.9011511,10.763831,0.064,0.064,0.064,0.0,0.0,0.0,99.999,0.0,0.0,0.0,75.51,59.717,open,stain,None
1007782560,1245,0.9685534591194969,Female,27,100.0,10.402923,4.3853006,14.424251,0.034,0.034,0.034,0.0,0.0,0.007,99.992,0.0,0.001,0.0,52.541,79.811,open,health,None
1005803662,1246,1.0497512437810945,Female,45,8.355,7.7191586,1.4343879,-12.791225,0.361,0.361,0.361,0.11,7.56,0.252,78.813,0.179,9.674,3.412,65.657,61.362,close,health,None
1005803662,1247,1.0,Female,46,99.996,8.705955,-4.2817206,4.76164,0.611,0.611,0.611,0.0,0.021,0.0,99.93,0.048,0.0,0.0,88.398,42.945,open,health,None
1005803662,1248,1.0296296296296297,Female,47,96.313,9.784374,4.2847257,-5.15317,0.36,0.36,0.36,0.001,0.001,0.008,99.97,0.008,0.001,0.01,87.201,78.93,open,health,None
1005803662,1249,1.0080428954423593,Female,42,95.383,4.5367007,2.9562676,1.5510172,0.357,0.357,0.357,0.074,0.013,0.013,4.617,95.197,0.069,0.018,93.257,57.851,open,health,None
1005803662,1250,1.0373831775700935,Female,45,95.865,9.978794,3.8226151,-5.417908,0.357,0.357,0.357,0.0,0.0,0.004,99.99,0.002,0.0,0.003,86.646,79.237,open,health,None
1004381041,1252,0.9901960784313726,Male,32,47.977,5.203742,-4.68586,4.554281,0.349,0.349,0.349,0.03,5.219,0.009,3.931,90.775,0.027,0.009,90.521,60.493,close,health,None
1004381041,1253,1.0264200792602378,Male,37,3.026,2.461472,2.8507185,-1.2948536,0.353,0.353,0.353,0.046,0.073,0.046,3.924,93.779,1.809,0.323,93.909,65.821,close,health,None
1004381041,1254,0.983249581239531,Male,37,41.277,3.7247403,-13.591184,2.7262666,0.343,0.343,0.343,0.06,0.34,0.06,85.281,7.142,4.853,2.263,92.69,53.279,close,stain,None
1004381041,1255,0.9865319865319865,Male,34,50.367,5.174706,-5.9900794,4.788033,0.366,0.366,0.366,0.04,35.663,0.007,10.609,53.665,0.009,0.007,90.26,62.527,close,health,None
1006378652,1256,0.9637681159420289,Female,40,98.833,4.917654,-5.467196,2.6728852,0.343,0.343,0.343,0.013,0.156,0.013,18.365,0.637,80.493,0.323,92.374,75.608,open,health,None
271489493,1257,0.9807692307692307,Female,73,99.999,11.350276,8.087194,-11.89472,0.364,0.364,0.364,0.0,0.001,0.0,99.996,0.0,0.0,0.003,65.413,88.913,open,health,None
271489493,1258,0.9795918367346939,Female,82,99.999,12.966747,6.855208,-11.125703,0.389,0.389,0.389,0.0,0.0,0.0,99.997,0.0,0.0,0.003,66.331,89.497,open,health,None
1006235040,1260,0.97265625,Female,40,99.98,-0.18136287,-7.5630226,11.380457,0.286,0.286,0.286,0.143,21.933,0.003,77.913,0.003,0.003,0.003,77.761,60.908,open,health,None
1004949195,1261,0.9512195121951219,Female,59,98.239,-0.864836,-7.994905,11.714524,0.36,0.36,0.36,0.0,0.0,0.0,99.983,0.008,0.008,0.001,76.076,62.332,open,health,None
1004899626,1262,0.9663865546218487,Female,49,99.952,2.1855743,3.2795944,5.6040573,0.124,0.124,0.124,0.051,1.473,4.179,87.134,6.246,0.128,0.788,90.398,50.623,close,health,None
1004899626,1263,0.8547008547008547,Female,55,100.0,1.2485782,-17.394419,14.404558,0.234,0.234,0.234,0.0,0.002,0.003,99.989,0.0,0.0,0.006,61.818,48.937,open,health,None
1004899626,1264,0.9663865546218487,Female,49,99.952,2.1855743,3.2795944,5.6040573,0.124,0.124,0.124,0.051,1.473,4.179,87.134,6.246,0.128,0.788,90.398,50.623,close,health,None
1002300213,1265,0.9847328244274809,Female,57,71.707,-2.1346433,-5.677541,17.837929,0.057,0.057,0.057,0.11,0.007,0.007,0.925,98.552,0.082,0.316,35.513,33.122,close,health,None
1002300213,1266,0.9437229437229437,Female,46,99.697,2.4422529,12.599548,7.6401315,0.069,0.069,0.069,0.096,0.21,0.096,20.489,3.824,73.527,1.759,87.206,59.709,close,health,None
1002300213,1267,1.0257731958762886,Female,54,91.395,5.3424,3.2895086,2.5268319,0.36,0.36,0.36,5.901,0.895,1.07,48.177,16.769,26.855,0.332,92.341,68.948,close,health,None
1002300213,1268,1.0257731958762886,Female,54,91.395,5.3424,3.2895086,2.5268319,0.36,0.36,0.36,5.901,0.895,1.07,48.177,16.769,26.855,0.332,92.341,68.948,close,health,None
1004721376,1269,0.9920212765957447,Female,40,99.999,7.6366787,6.3128557,0.11009411,0.234,0.234,0.234,17.277,1.188,0.64,80.814,0.027,0.027,0.027,93.093,82.903,open,health,Normal
1004721376,1270,0.9489795918367347,Female,47,99.991,6.3376303,3.7650785,-0.36751798,0.705,0.705,0.705,0.022,0.052,0.014,99.531,0.347,0.029,0.004,93.295,66.441,open,health,Normal
1004721376,1271,0.944954128440367,Female,51,100.0,8.751383,-0.12995541,5.2059045,0.363,0.363,0.363,0.127,0.063,0.035,99.442,0.025,0.018,0.289,87.855,38.452,open,stain,Normal
1004721376,1272,0.9649122807017544,Female,48,99.99,7.0845833,3.7191021,-0.955768,0.291,0.291,0.291,0.007,0.009,0.016,99.774,0.179,0.013,0.002,92.809,66.459,open,health,Normal
1007761492,1274,1.0176991150442478,Female,38,100.0,7.4543757,-0.3903109,-2.7272987,0.4,0.4,0.4,0.001,0.017,0.0,99.979,0.0,0.0,0.003,91.341,79.456,open,health,None
1004373875,1275,1.0474308300395256,Female,24,99.963,6.9946957,-17.26836,15.198441,0.361,0.361,0.361,0.064,3.801,0.168,48.224,3.524,44.158,0.061,51.428,88.202,close,health,None
1004373875,1276,1.0740740740740742,Female,30,100.0,9.982308,-16.56528,4.308271,0.538,0.538,0.538,0.001,6.215,0.003,93.727,0.001,0.052,0.001,88.153,64.121,open,health,Normal
1004373875,1277,1.0454545454545454,Female,25,99.966,6.7023168,-17.737526,15.144512,0.353,0.353,0.353,0.04,1.903,0.046,44.226,3.773,49.972,0.04,52.134,88.328,close,health,None
1001902309,1278,0.9902912621359223,Female,30,100.0,2.2428565,-5.4224687,6.8146,0.364,0.364,0.364,0.001,0.222,0.001,99.76,0.001,0.001,0.016,88.583,69.276,open,health,None
1001902309,1279,0.9902912621359223,Female,30,100.0,2.2428565,-5.4224687,6.8146,0.364,0.364,0.364,0.001,0.222,0.001,99.76,0.001,0.001,0.016,88.583,69.276,open,health,None
14048370,1280,0.9732142857142857,Female,48,100.0,5.29842,2.3360226,16.326984,0.208,0.208,0.208,0.001,0.001,0.001,99.78,0.052,0.001,0.164,44.947,51.999,close,health,None
14048370,1281,0.9965397923875432,Female,56,100.0,6.2748446,3.3345258,15.877548,0.038,0.038,0.038,0.0,0.0,0.0,99.987,0.0,0.0,0.013,47.529,59.5,close,health,None
1005698404,1286,1.0368098159509203,Female,59,100.0,2.1804218,-1.6693351,2.0445256,0.187,0.187,0.187,0.0,0.001,0.0,99.998,0.0,0.0,0.001,93.57,68.845,open,health,None
1006910345,1287,1.0311418685121108,Female,26,1.065,5.1998253,7.0743985,-12.415087,0.367,0.367,0.367,0.007,0.007,0.009,3.911,95.953,0.104,0.007,70.073,77.585,close,health,None
1006910345,1288,0.9822616407982262,Female,24,0.677,2.0141826,-2.4108312,11.204344,0.037,0.037,0.037,0.002,0.001,0.001,0.028,99.966,0.002,0.001,77.718,80.582,close,health,None
1006910345,1289,1.0413533834586466,Female,26,0.889,5.869105,6.1925044,-10.034706,0.38,0.38,0.38,0.01,0.01,0.01,5.322,94.334,0.304,0.01,79.165,79.439,close,health,None
1004892763,128,1.0381679389312977,Female,46,22.715,7.067613,5.764246,-16.399956,0.375,0.375,0.375,0.092,0.092,0.964,29.653,30.286,0.098,38.814,42.527,67.539,close,health,None
1007790027,1290,0.8852459016393442,Male,63,100.0,2.1308439,-5.2230287,2.6628382,10.49,10.49,10.49,0.002,0.004,0.002,99.907,0.049,0.007,0.029,89.54,30.374,open,stain,None
1007790027,1290,0.9272727272727272,Female,32,62.751,-1.201846,1.1707532,-3.9846084,14.492,14.492,14.492,0.004,0.012,0.004,1.884,0.007,98.0,0.089,86.059,38.082,close,stain,Normal
1007790027,1291,0.990990990990991,Female,40,98.875,1.9734235,5.661856,-3.7665718,0.369,0.369,0.369,0.0,0.0,0.0,51.0,48.999,0.0,0.0,92.295,41.538,close,stain,Normal
1007790027,1291,1.0,Female,62,98.587,5.242876,-0.92777085,1.9422641,0.405,0.405,0.405,0.035,0.07,69.788,29.526,0.501,0.044,0.035,92.781,50.884,close,acne,None
1007790027,1292,0.9842105263157894,Male,27,18.623,3.9878404,3.5145314,-4.035647,2.008,2.008,2.008,0.042,0.016,0.016,60.181,39.706,0.016,0.022,90.947,58.654,close,health,Normal
1007790027,1293,0.990990990990991,Female,40,98.875,1.9734235,5.661856,-3.7665718,0.369,0.369,0.369,0.0,0.0,0.0,51.0,48.999,0.0,0.0,92.295,41.538,close,stain,Normal
1007790027,1293,1.0,Female,62,98.587,5.242876,-0.92777085,1.9422641,0.405,0.405,0.405,0.035,0.07,69.788,29.526,0.501,0.044,0.035,92.781,50.884,close,acne,None
